article_id,product_type_name,graphical_appearance_no,product_code,prod_name,product_type_no,product_group_name,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
745375002,Skirt,1010016,745375,Giovanna,275,Garment Lower body,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Calf-length skirt in imitation leather with a high waist, buttons down the front and fake flap front pockets. Lined."
849257001,Skirt,1010016,849257,Libra skirt,275,Garment Lower body,Solid,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short skirt in a softly draping weave with a high waist and detachable tie belt. Concealed zip at the back, side pockets and pleats at the top to create soft draping. Unlined."
719209001,Skirt,1010023,719209,Kahl denim skirt,275,Garment Lower body,Denim,72,Blue,2,Medium Dusty,2,Blue,1410,Shorts & Skirts,A,Ladieswear,1,Ladieswear,6,Womens Casual,1025,Shorts,"Short, 5-pocket skirt in washed denim with a high waist, button fly and frayed, raw-edge hem."
638228002,Skirt,1010007,638228,Mallan skirt,275,Garment Lower body,Embroidery,10,White,3,Light,9,White,1410,Shorts & Skirts,A,Ladieswear,1,Ladieswear,6,Womens Casual,1025,Shorts,"Short skirt in a cotton weave with an elasticated waist, embroidered pattern and scalloped hem with broderie anglaise. Lined."
873706010,Skirt,1010001,873706,Terry skirt,275,Garment Lower body,All over pattern,92,Green,7,Medium,19,Green,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,Skirt in woven fabric with a high waist and concealed zip at the back. Seam just above the knee and a flared flounce to the hem. Long at the back and slightly shorter at the front. Unlined.
520567001,Skirt,1010009,520567,Deal tulle,275,Garment Lower body,Glittering/Metallic,51,Light Pink,1,Dusty Light,4,Pink,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,Skirt in a double layer of tulle with an elasticated waist. Lined.
746329001,Skirt,1010001,746329,Andy skirt,275,Garment Lower body,All over pattern,72,Blue,7,Medium,2,Blue,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Calf-length circular skirt in a patterned crêpe weave with a high waist, concealed zip in one side and high slit at the front. Unlined."
665244001,Skirt,1010017,665244,SPEED MEGAN PINAFORE,275,Garment Lower body,Stripe,72,Blue,2,Medium Dusty,2,Blue,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short dungaree dress in washed denim with adjustable straps with a metal fastener, a chest pocket, front and back pockets and concealed zip in one side."
727347005,Skirt,1010001,727347,Moa,275,Garment Lower body,All over pattern,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Calf-length skirt in woven fabric with a high, elasticated waist with pleats at the front. Unlined."
754223008,Skirt,1010015,754223,BOBBY SKIRT S.0,275,Garment Lower body,Sequin,52,Pink,5,Bright,4,Pink,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short skirt in jersey with shimmering details with an elasticated waist.
765865001,Skirt,1010001,765865,ED Magnolia skirt,275,Garment Lower body,All over pattern,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Short, pleated skirt in a patterned weave with a high waist with covered elastication. Rounded hem that is shorter at the sides. Unlined."
592324001,Skirt,1010016,592324,W Silverbell skirt EQ,275,Garment Lower body,Solid,7,Grey,2,Medium Dusty,12,Grey,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,Wrapover calf-length skirt in a crêpe weave with a tie at the waist and a flounce. Unlined.
592709002,Skirt,1010004,592709,CSP W Edel,275,Garment Lower body,Check,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short skirt in a textured weave with pile details. Zip in one side. Unlined.
674606048,Skirt,1010016,674606,CHARLIE SKIRT,275,Garment Lower body,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short, A-line skirt with a high waist and buttons down the front."
858856005,Skirt,1010026,858856,Katya essential skirt,275,Garment Lower body,Other structure,93,Dark Green,4,Dark,19,Green,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, fitted pencil skirt in woven fabric with a high waist, narrow, detachable belt and a concealed zip at the back. Lined. The polyester content of the outer fabric is partly recycled. The polyester content of the lining is recycled."
726165002,Skirt,1010016,726165,W PAMELA SKIRT EQ,275,Garment Lower body,Solid,72,Blue,2,Medium Dusty,2,Blue,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,Calf-length skirt in an airy cotton weave with visible buttons at one side and a gathered seam at the hips to create added width.
870958002,Skirt,1010016,870958,New Barton,275,Garment Lower body,Solid,9,Black,4,Dark,5,Black,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Knee-length skirt in airy, pleated chiffon. Regular waist with covered elastication. Lined."
750847006,Skirt,1010016,750847,Basic Detroit Skirt,275,Garment Lower body,Solid,83,Dark Turquoise,2,Medium Dusty,19,Green,7618,Kids Girl Knitwear,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1003,Knitwear,"Skater skirt in a soft, fine knit with an elasticated waist."
820357001,Skirt,1010016,820357,Steel,275,Garment Lower body,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Knee-length skirt in stretch twill made from a cotton blend with a high paper bag waist, detachable tie belt, buttons down the front and side pockets with a decorative flap and button. Unlined."
652846001,Skirt,1010016,652846,Nina swoosy skirt,275,Garment Lower body,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Calf-length, flared skirt in sturdy, heavily draping jersey with an elasticated waist and slits in the sides. Lined."
619619001,Skirt,1010001,619619,OC Suffle skirt,275,Garment Lower body,All over pattern,33,Dark Orange,5,Bright,3,Orange,4090,Promotion/ Other /Offer,D,Divided,2,Divided,50,Divided Projects,1023,Special Offers,"Knee-length, flared skirt in crinkled, patterned chiffon with a high waist, concealed zip in the side and tiered flounces. Lined."
853545001,Skirt,1010001,853545,Margaux,275,Garment Lower body,All over pattern,52,Pink,7,Medium,4,Pink,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Calf-length skirt in woven fabric with pleats at the top for added width. High waist with elasticated smocking at the back, decorative buttons down the front and a concealed zip in one side. Unlined. The polyester content of the skirt is partly recycled."
764927004,Skirt,1010016,764927,Flirtatious skirt,275,Garment Lower body,Solid,43,Dark Red,4,Dark,18,Red,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Pleated satin skirt with a wrapover front, ties at one side and concealed buttons in the waistband. Lined."
722179002,Skirt,1010001,722179,Naomi,275,Garment Lower body,All over pattern,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Calf-length, bell-shaped skirt in a viscose weave with a high waist that has ties at the front and elastication at the back."
848523001,Skirt,1010005,848523,Harley plisse skirt,275,Garment Lower body,Colour blocking,9,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Pleated, calf-length skirt in woven fabric with a high, elasticated waist. Unlined."
803680007,Skirt,1010016,803680,Kent skirt,275,Garment Lower body,Solid,53,Dark Pink,4,Dark,4,Pink,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Knee-length circular skirt in sturdy satin with a regular waist and a concealed zip in one side. Unlined.
754223007,Skirt,1010015,754223,BOBBY SKIRT S.0,275,Garment Lower body,Sequin,3,Silver,3,Light,15,Metal,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short skirt in jersey with shimmering details with an elasticated waist.
719994001,Skirt,1010001,719994,COLLAB KM Solstice Skirt,275,Garment Lower body,All over pattern,10,White,3,Light,9,White,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,KATE MORGAN x H&M. Skirt in mesh covered in shiny sequins that create a pattern. Glittery elastic waistband. Underskirt in woven fabric.
691855003,Skirt,1010016,691855,MAYA SKIRT,275,Garment Lower body,Solid,43,Dark Red,2,Medium Dusty,13,Brown,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short cotton twill skirt with a zip fly and button, front and back pockets and visible seams front and back."
662972001,Skirt,1010005,662972,Ringo knitted skirt v6,275,Garment Lower body,Colour blocking,17,Yellowish Brown,2,Medium Dusty,13,Brown,1648,Knitwear,A,Ladieswear,1,Ladieswear,18,Womens Trend,1003,Knitwear,"Ankle-length skirt in a soft, stretch, rib-knit viscose blend with an elasticated waist."
832166002,Skirt,1010016,832166,Gabi belted skirt,275,Garment Lower body,Solid,12,Light Beige,2,Medium Dusty,11,Beige,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Knee-length, A-line skirt in woven fabric with a high waist and wide, detachable belt. Concealed zip at the back and pockets in the side seams. Unlined."
884771003,Skirt,1010016,884771,Peach wrap linen mix skirt,275,Garment Lower body,Solid,10,White,3,Light,9,White,1410,Shorts & Skirts,A,Ladieswear,1,Ladieswear,6,Womens Casual,1025,Shorts,Short wrap skirt in a linen and viscose weave with a flounced trim at the front and hem. High waist with a concealed button at one side and ties at the other. Unlined.
791787001,Skirt,1010010,791787,MOscow skirt,275,Garment Lower body,Melange,12,Light Beige,1,Dusty Light,11,Beige,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Calf-length skirt in a soft knit containing some wool. High waist with a wide, ribbed waistband, a ribbed hem and a slit at the back. The polyester content of the skirt is recycled."
883951001,Skirt,1010016,883951,Presley PU skirt,275,Garment Lower body,Solid,9,Black,4,Dark,5,Black,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Bell-shaped skirt in soft imitation leather with concealed, adjustable elastication at the waist and a visible zip at the back. Lined."
631735001,Skirt,1010023,631735,ALLY PINAFORE,275,Garment Lower body,Denim,72,Blue,1,Dusty Light,2,Blue,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short dungaree dress in washed denim with adjustable straps, buttons right down the front and front pockets."
700976001,Skirt,1010016,700976,CHER VELVET SKIRT,275,Garment Lower body,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short, high-waisted skirt in stretch velvet with a visible zip down the front with a round tab decorated with sparkly stones."
729928018,Skirt,1010001,729928,JESSY SKIRT S.1,275,Garment Lower body,All over pattern,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short skater skirt in sturdy jersey with an elasticated waist and visible zip at the back. Unlined.
807795001,Skirt,1010016,807795,Pineapple skirt,275,Garment Lower body,Solid,11,Off White,1,Dusty Light,9,White,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"Short dungaree dress in sturdy washed cotton denim with wide straps that taper at the back and fasten with a button. Zip fly and button, side pockets, patch front pockets with a flap and fake flap pockets at the back."
559995002,Skirt,1010016,559995,Meela Skirt,275,Garment Lower body,Solid,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Calf-length, A-line skirt in a soft, fine knit with an elasticated waist. Unlined."
728832005,Skirt,1010016,728832,ES DETROIT CALISTA SKIRT,275,Garment Lower body,Solid,82,Turquoise,1,Dusty Light,7,Turquoise,8718,Young Girl Knitwear,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1003,Knitwear,Bell-shaped skirt in a fine-knit viscose blend with an elasticated waist.
725221004,Skirt,1010016,725221,Calista Detroit Skirt,275,Garment Lower body,Solid,52,Pink,5,Bright,4,Pink,7618,Kids Girl Knitwear,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1003,Knitwear,Bell-shaped skirt in a fine-knit viscose blend with an elasticated waist.
716324004,Skirt,1010016,716324,CLEO skirt,275,Garment Lower body,Solid,61,Light Purple,3,Light,6,Lilac Purple,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Tiered skirt in soft, printed organic cotton jersey with an elasticated waist."
907188001,Skirt,1010018,907188,Bali PU,275,Garment Lower body,Treatment,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Gently flared, calf-length skirt in soft imitation leather. High waist with a double-layered waistband, and a concealed zip and press-studs at one side. Unlined."
782502001,Skirt,1010001,782502,ZELDA SKIRT NEW S.9,275,Garment Lower body,All over pattern,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Calf-length skirt in a softly draping viscose weave with a high waist and buttons and a high slit at one side.
737633003,Skirt,1010001,737633,CE Emerald skirt,275,Garment Lower body,All over pattern,31,Light Orange,1,Dusty Light,3,Orange,7020,Conscious Exclusive,A,Ladieswear,1,Ladieswear,82,Special Collections,1023,Special Offers,"CONSCIOUS EXCLUSIVE. Short, fitted skirt in a sturdy brocade weave made from recycled polyester containing glittery threads. Visible metal zip at the front and a concealed button on the inside of the waistband. Lining in an airy weave made from a Tencel™ lyocell blend."
691104001,Skirt,1010014,691104,SC EARLE skirt,275,Garment Lower body,Placement print,53,Dark Pink,5,Bright,4,Pink,2080,Studio Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1001,Unknown,"STUDIO COLLECTION. Skirt in a gently crêped weave with a high waist, pleats at the top and concealed zip in one side. Unlined."
715308002,Skirt,1010007,715308,Courtney velvet,275,Garment Lower body,Embroidery,9,Black,4,Dark,5,Black,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Short, fitted skirt in stretch velour with decorative embroidery on the front and concealed elastication at the waist. Unlined."
851317003,Skirt,1010017,851317,Grapefruit skirt,275,Garment Lower body,Stripe,73,Dark Blue,5,Bright,2,Blue,1410,Shorts & Skirts,A,Ladieswear,1,Ladieswear,6,Womens Casual,1025,Shorts,"Short skirt in an airy cotton weave. Regular waist with smocking and a drawstring, and a seam at the hem with a wide flounce. Lined."
946795001,Skirt,1010016,946795,Sasha tulle skirt,275,Garment Lower body,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Calf-length skirt in flock-print mesh with a gathered seam at the hips, a concealed zip in the side and a hook-and-eye fastener. Lined."
625887001,Skirt,1010016,625887,SC YIN skirt,275,Garment Lower body,Solid,13,Beige,4,Dark,11,Beige,2080,Studio Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1001,Unknown,"STUDIO COLLECTION. Flared, knee-length skirt in cotton twill with contrasting colour details and an elasticated drawstring waist with a concealed press-stud placket at the front. Side pockets with a flap and concealed press-stud, and a drawstring at the hem. Unlined."
619685001,Skirt,1010001,619685,Reese,275,Garment Lower body,All over pattern,73,Dark Blue,4,Dark,7,Turquoise,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,A-line skirt in a patterned cotton weave with an elasticated waist with ties at the front and pockets in the side seams. Unlined.
663941001,Skirt,1010016,663941,JESSA skirt solid,275,Garment Lower body,Solid,9,Black,4,Dark,5,Black,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Skirt in soft organic cotton jersey with an elasticated waist and seam with a wide flounce at the hem. Unlined.
867050001,Skirt,1010001,867050,ED Toulouse,275,Garment Lower body,All over pattern,93,Dark Green,5,Bright,19,Green,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,Calf-length skirt in a patterned viscose crêpe weave. High waist with elastication at the back. Unlined.
803647001,Skirt,1010016,803647,Elsa,275,Garment Lower body,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Calf-length circular skirt in woven fabric with a high waist and a concealed button and zip at one side. Unlined.
722179001,Skirt,1010016,722179,Naomi,275,Garment Lower body,Solid,13,Beige,2,Medium Dusty,11,Beige,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Calf-length, bell-shaped skirt in a viscose weave with a high waist that has ties at the front and elastication at the back."
464454017,Skirt,1010001,464454,TANJA SKIRT,275,Garment Lower body,All over pattern,51,Light Pink,3,Light,4,Pink,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Long skirt in an airy weave with an elasticated waist and high slits in the sides. Short underskirt.
