article_id_1,article_id_2,count
665481010,798579002,13
580869001,798579002,3
553139001,665481010,2
665481010,729006001,2
708138023,825318008,2
580869001,825318008,2
553139001,580869001,4
553139001,729006001,4
580869001,708138023,3
316441025,631536015,3
728156014,849257001,5
768947001,798579002,4
615021002,658517001,2
640478001,700367005,2
372008001,640478001,2
671852004,718133001,2
728329001,884319002,2
473507001,728329001,2
697425001,728329001,4
657654002,884319002,2
657654002,894673001,3
657654002,842605004,2
473507001,884319002,3
812218001,884319002,3
884319002,894673001,3
842605004,884319002,5
473507001,750330003,4
473507001,812218001,6
697425001,812218001,8
697425001,842605004,2
376172002,772902001,11
376172002,573716005,2
428291001,854365003,5
530729007,852174002,2
357792011,530729007,2
638532003,772902001,5
575141005,846753002,2
746329001,762247001,2
575141005,762247001,2
630326001,727347005,5
727347005,888732003,3
727347005,736923009,3
630326001,888732003,3
630326001,766495013,4
630326001,714807003,5
630326001,736923009,2
714807003,888732003,6
736923009,766495013,2
458239001,662084001,3
564787014,643702001,4
764405001,809521001,2
756930008,807329002,2
301227002,625568001,4
301227002,449897040,5
449897040,625568001,2
445419011,631536015,2
689389033,859318001,6
711193001,764838002,3
355569005,594987002,3
640605005,831547001,3
674071001,752814004,6
554772041,898596002,2
768947001,774543005,5
714807003,879166003,5
815264007,848205001,4
554772041,615021002,3
372008001,554772041,6
613459017,615021002,2
372008001,613459017,11
615042001,615047003,2
615021002,615042001,3
372008001,615042001,8
584483003,772349009,5
743229002,772349009,6
616849012,743229002,4
673771003,857427006,3
529012025,854356006,6
516712001,854356006,7
680262018,807329002,4
714189001,851142001,6
678983008,740457002,3
566621002,678983008,3
529012025,853394002,2
512251003,834739003,2
566621002,652742003,3
652742003,783417001,5
566621002,783417001,2
859318001,871957001,2
671852004,783388001,3
573716072,733098013,11
857227001,884771003,5
613459017,721609001,4
578816002,673396001,4
852174002,859318001,2
730122002,853545001,3
689389018,853545001,9
630326001,853545001,4
630326001,730122002,2
630326001,689389018,2
568838009,589818007,3
560389002,599718002,4
560389002,584483003,3
584483003,599718002,3
589748005,798553001,2
589748005,618800009,2
758706001,798553001,2
618800009,798553001,4
618800009,758706001,4
618800009,778798002,4
566473002,662972001,2
832361001,837811001,2
626816001,832361001,9
626816001,832481001,4
488015001,788455007,2
674606048,767699001,4
570003040,854193004,2
570003040,594987002,4
704451001,775624002,2
537688010,775624002,11
695632033,775624002,3
768498001,796210010,4
695632033,768498001,2
699341002,768498001,2
226959008,704451001,3
695632033,704451001,3
226959008,695632033,4
537688010,695632033,8
671777022,673771003,3
615042001,665481010,2
678692006,916000003,2
638228002,738899005,16
719209001,738899005,5
655347006,665851004,3
640029001,665851001,3
696209005,807329002,5
807329002,826203001,2
766495013,826203001,3
693612004,766495013,4
766495013,807329002,3
639976002,708138023,3
639976002,671852004,2
671852004,708138023,2
582462006,814634001,3
607642009,689389018,8
189634001,755566001,21
775624002,875239005,3
573716005,713699005,3
607642009,856923001,2
631653006,872266001,2
525518005,872266001,7
710438001,796210010,4
529012025,794768003,3
751942001,863646003,2
572127015,851317003,2
428291001,859736002,5
673396014,699341001,3
734273003,816598004,2
728156014,820671001,5
797624002,820671001,3
678983008,719238001,3
611378001,685647001,2
611378001,738899005,3
713995004,715403001,5
399061008,922619002,2
714807003,922619002,2
714807003,772349009,18
772349009,861451002,4
714807003,771034001,3
554792001,797624002,6
553139001,797624002,5
823420001,832481001,10
474461002,830770001,3
474461002,772349009,6
615085004,629764002,2
665852001,731702001,3
573716072,688474001,5
573716072,719209001,6
714807003,744722001,6
688474001,744722001,2
719209001,744722001,2
802273002,848523001,3
458239001,774148003,3
784922002,861514001,3
784922002,860260001,2
775624002,798407001,2
832361001,862116007,5
778522001,788455007,5
581275009,784505004,2
581275009,714189001,4
599083002,784505004,2
599083002,714189001,2
599718002,757303014,4
685811018,710438001,2
710438001,715474001,2
728156014,780188001,3
701134017,761285001,3
652246005,750330003,4
638039001,750330003,4
638228002,812218001,3
638039001,725543001,2
638039001,697425001,2
715606003,736102001,2
428291001,888728004,3
370594021,632307011,2
489435016,816953001,2
634009011,821513004,4
428291017,772570004,2
564787001,863646003,3
215303005,564787014,3
564787014,925404001,5
496159007,925404001,2
215303005,925404001,2
775624002,775996014,3
568597018,775996014,2
568597018,775624002,3
775624002,849257001,4
568597018,849257001,4
849257001,852458002,3
749699011,859736002,2
552826024,611378001,9
519512002,761323002,3
516712001,519512002,3
516712001,761323002,5
634366002,761323002,2
761323002,851142001,2
651456013,652742003,2
689389033,810172015,2
301227002,671852004,4
761218004,841434002,3
688474001,857227001,3
512251003,785416003,5
529012025,748794001,2
615021002,671852004,2
615021002,783440004,2
768632003,824706001,2
671852004,783417001,2
369796032,846753002,2
678692006,887770003,2
695857002,696209005,5
685814023,747050001,2
705860003,824706001,2
796210010,824706001,8
581275009,630326001,4
428291017,631536015,4
428291017,791787001,2
631536015,791787001,5
757303014,852174002,10
656719009,764405001,3
226959008,764405001,2
237222012,802273002,3
237222012,691855012,4
568838009,712712007,2
622878011,712712007,2
616849012,672625005,3
672625005,721609001,2
616849012,721609001,8
537688010,626816001,8
594987002,719084002,5
594987002,717477012,4
717477012,747045003,3
638228002,703279001,2
458239001,703279001,3
653188018,701244001,3
599718002,701244001,2
631536015,701244001,2
599718002,653188018,3
399061008,653188018,5
703050001,844059001,4
634706003,638228002,2
636140003,678983008,3
636140003,857227001,6
301227002,473507001,7
473507001,857227001,2
822171002,857227001,8
764927002,811222002,2
752814004,811222002,5
764927002,852174002,2
643201001,752814004,3
752814004,852174002,5
728703008,752814004,2
643201001,852174002,2
742570002,852174002,3
728703008,852174002,2
728703008,742570002,2
701735009,749968003,3
428291001,507909022,5
594987002,869131001,3
640029001,747050001,4
730122002,772902001,5
713991002,757303014,2
537688010,774543005,2
564787014,700367005,14
552826024,564787001,8
552826024,774543005,3
564787001,700367005,11
564787001,872000001,2
564787001,774543005,2
774543005,872000001,4
301227002,636586003,3
630326001,772349009,5
529012025,607642009,6
607642009,925404001,2
721609001,761204001,4
372860041,729006001,2
736049003,894362001,2
554772041,751942001,2
748566030,751942001,3
751942001,872000001,2
525518005,772349009,16
748566030,772349009,5
525518005,554772041,8
525518005,872000001,5
772899001,872000001,3
762247001,768947001,4
534357002,626168001,4
761218004,788455007,2
787260004,815264001,2
581275009,619918005,2
189634001,619918005,3
399061008,729006001,6
729006001,887653002,3
546721004,653789003,3
546721004,685158001,3
653789003,685158001,2
653789003,888732004,3
685158001,888732004,3
721033002,851400004,2
711649004,851400004,2
791787001,838817001,3
525518005,697920042,2
237222012,525518005,3
639448011,733098013,3
692632001,809521001,7
568838009,721762001,7
594987002,666354005,4
496159007,752039002,3
215303005,428291001,6
699924001,842605004,2
554772041,752667002,2
747629002,784922002,4
445419011,784922002,4
784922002,832481001,3
445419011,812530002,3
445419011,832481001,4
636140003,793886001,2
686564021,832361001,2
525500033,787880001,3
744645001,787880001,2
576112001,754223007,3
693485002,754223007,2
534357002,562245098,10
534357002,761285001,2
562245098,662344008,2
301227002,534357002,11
568597018,584631018,3
796210010,829646009,6
719084002,756192002,10
719084002,809521001,2
729315004,756192002,2
878080003,887770003,2
650677004,798407001,3
372008001,722468001,11
458239001,732534001,4
647265001,700664001,4
684325001,787880001,6
594987002,684325001,5
684325001,844059001,11
573716072,844059001,10
683159002,721609001,6
399061008,770703002,4
372008001,671800001,8
559018004,573716005,2
721609001,872000001,5
832481001,872000001,4
715474001,838817001,2
635280002,666354005,4
615085004,797710002,2
710055001,750197001,2
616849012,701244001,3
688105007,704451001,3
752814004,779909004,6
689029005,779909004,2
779909004,798407001,3
748566030,798407001,5
689029005,752814004,3
722468001,754238019,3
577494003,754238019,2
846753002,859743006,2
639685006,700367005,2
639685006,680262018,4
687173004,700367005,2
680262018,687173004,3
783388001,877961007,2
859622001,904260002,2
301227002,753475004,8
746168003,854356006,3
639976002,876053003,10
639976002,733098013,7
666354005,715474001,5
637661002,769748013,6
554792001,637661002,11
746168003,851142001,3
399223025,775624002,7
775624002,851142001,6
674606030,775624002,4
757303014,858856002,2
689389018,705145001,3
631536015,810971003,2
692632001,753475004,6
692632001,715474001,5
511105012,692632001,3
369796032,692632001,4
715474001,753475004,4
511105012,753475004,2
511105012,715474001,4
369796032,715474001,2
369796032,511105012,7
646592015,785416003,2
803680007,859318001,2
729006001,803680007,3
729006001,785416003,2
636586003,716590007,2
656661001,757557003,3
678692006,721762001,3
399223025,496159007,8
399223025,580869001,3
496159007,634669003,3
614496004,663942008,2
660002001,796210010,7
796210010,842761004,2
464454017,651456013,2
464454017,693612004,3
553139001,681373010,2
849257001,861600002,3
458239001,674071001,3
630714001,689389018,2
640605005,803969008,4
678983008,733098013,8
599718002,654266011,2
428291017,725112001,2
637549012,746329001,2
226959008,746329001,2
226959008,637549012,4
674047003,877389002,3
674047003,758513001,4
740457002,783388001,2
689389033,781758005,4
613459017,689389033,12
594542022,739944001,2
671777034,771516001,3
671777034,761218004,2
662592002,772349009,10
746329001,890035001,2
428291001,616849012,13
539197011,702292001,9
686201001,798579002,2
686201001,761218004,2
534357002,888728004,4
737543002,754238019,2
599718002,820671001,2
807329002,888728004,2
537920001,765865001,2
783245003,798579002,13
783245003,873592001,4
525518005,803083001,2
301227002,747838005,4
691855012,859622001,2
573716005,685812005,2
772902001,822171002,3
502224007,627554004,2
691855012,719084002,5
865457002,885827002,4
464454017,752814004,5
633150004,721609001,6
665852001,721609001,2
738899005,852458002,2
662592002,835459001,2
662592002,706016035,4
706016035,815264001,3
723620001,815264001,3
815264001,856923001,2
706016035,723620001,3
608069011,683159002,2
215303005,689389033,5
714807003,795836010,2
687173004,809521001,6
573716005,804661001,5
665851004,750330003,2
706016035,750330003,9
582737004,768947001,3
747634002,768947001,2
755566001,875687002,2
594987002,887653002,5
594987002,687173004,12
846753002,887653002,11
687173004,846753002,3
687173004,887653002,5
372576017,730683019,2
678983008,865142001,2
677809004,683159002,2
677809004,815264007,4
618800009,909920001,3
618800009,683159002,3
788455007,839673001,2
838726006,841434002,2
572797050,634825001,2
782592006,849361003,2
496159007,639976002,4
237222012,639976002,2
539197011,639976002,2
638228002,639976002,5
237222012,496159007,3
496159007,839673001,2
496159007,539197011,5
237222012,839673001,4
237222012,638228002,5
399223025,560389002,8
189634001,584631061,4
428291001,798579002,21
671852004,700124001,2
639738005,876053003,8
357792011,716590007,3
688341002,753237011,3
357792011,753237011,3
428291001,820065003,2
357792011,639738005,2
626816001,764927004,2
634426005,764927004,2
584483003,634426005,2
634426005,832361001,11
701792005,755604001,4
701792005,733098013,2
689389018,755604001,3
733098013,755604001,3
656719009,832481001,4
733098013,832481001,10
656719009,730683019,6
656719009,689389018,3
656719009,733098013,4
706268033,871672001,2
681178007,701735009,2
791787001,827680001,2
754223007,791787001,3
568838009,656719009,4
568838009,664074037,2
696209005,832018001,4
507909022,631653006,2
514577017,568838009,2
568838009,730122002,2
730122002,737543002,2
714189001,876053003,4
688474001,860867002,2
715474001,788298001,8
578816002,789235001,2
316441025,752814004,3
696209005,723456003,2
562245098,825318008,2
761218004,825318008,4
562245098,761218004,2
554792001,562245098,18
554792001,761218004,3
854193004,873592001,2
687173004,854193004,5
864339003,873592001,3
687173004,873592001,2
458239001,559482011,2
634009011,665615001,2
689389033,797710002,2
700935001,714084001,4
700935001,887659010,4
692632001,710438001,5
685811018,692632001,2
710438001,822171002,2
710438001,768947001,3
730683019,822171002,3
699924001,753210002,2
564787001,753210002,4
639448011,851142001,2
797624002,831547001,4
738899005,865457002,2
775624002,851400004,5
775624002,848523001,2
745073002,865888002,2
849257001,851400004,7
745073002,849257001,3
715781006,890035001,3
745073002,890035001,2
848523001,890035001,3
745073002,851400004,2
745073002,848523001,2
701738003,814634001,4
664074078,817353006,2
399223025,749885001,6
634669003,749885001,9
399223025,634669003,4
701738003,769748006,3
713699005,772899001,4
749885001,839673001,3
516712001,777019001,6
616849012,787880001,3
516712010,787880001,2
516712001,807241012,3
638228002,756192002,3
512251003,851400004,4
594978005,671777030,2
529012025,706268033,2
594987002,608069011,5
625939035,755604001,2
606022001,861514001,2
562245098,606022001,2
525518005,674606048,10
632307011,907188001,2
632307011,675508002,5
675508002,907188001,3
589818007,803647001,2
589818007,752814004,3
449897040,589818007,3
589818007,862414001,2
752814004,860867002,12
449897040,752814004,6
752814004,862414001,4
672568003,860867002,2
449897040,860867002,2
860867002,862414001,3
449897040,862414001,2
562245098,733098013,8
615042001,615085004,8
568597018,791132001,4
688105007,852679002,2
747564003,860867002,3
860260001,860867002,4
812218001,860260001,7
316441025,838726006,2
687173004,820308002,2
215303005,687173004,5
570003040,701244001,3
564787001,701244001,8
316441025,570003040,2
316441025,564787001,3
564787001,570003040,2
399061008,734461004,3
372008001,734461004,2
734461004,768947001,2
399061008,814634001,7
